0,1,2,3,4,word,summary
186113.14888299283,34.25775140315022,0.0017013782773754593,0.002328114979777862,-0.00012388512734554102,summaryOfAllWords,169250.57698395968
-7.813812932862547,0.6058344123298971,-0.024305963903462537,-0.07049428517340967,0.008316629583898692,See,4.526786374595047
429.4827401431207,-199.39598697515532,-0.01275300322373835,0.046166429149025495,-0.004852604664170437,The,485.3895001685147
-7.790269644875686,0.5950708024755487,-0.024139315333002436,-0.07097055981522606,0.007878173792029208,see the,4.552672945943377
-8.69141818025859,1.0039138105212368,0.12043746570227726,0.010430927772325058,-0.04172131240974164,Moment,3.563117132740923
-5.869518774820016,-0.28316943575397735,0.04545071227728677,-0.09357459183307519,-0.07411143862083339,the moment,6.664624729089625
42.265460762022904,-22.303432545536538,0.10028732875173771,-0.07297298986241516,-0.16796620520553418,Landslide,59.59723932379874
-8.821648767761683,1.0662899749259713,-0.03283617080579977,-0.04390866357625178,0.03132125661435987,moment landslide,3.4187748917437983
-8.789593144403218,1.0516586363631835,-0.032513871924170865,-0.045000290865862005,0.030428724416410195,Pushes,3.4540106498122127
-8.789593144403218,1.0516586363631835,-0.032513871924170865,-0.045000290865862005,0.030428724416410195,landslide pushes,3.4540106498122127
-5.3481452445519295,-0.5220042239502698,-0.011512310121204176,-0.1032849862645175,-0.024488391278694028,SUV,7.238120399896515
-8.754482589103437,1.0356313774631598,-0.03216546641606352,-0.046171866968247224,0.029466272055904054,pushes suv,3.492605072282136
0.23093770092748045,-3.073301691061888,0.03235407007514278,-0.06952089345170746,-0.08484873116363328,Over,13.37285601477547
-8.739469751948427,1.0287778479398286,-0.0320179377994155,-0.046665333190356234,0.029059464166478595,suv over,3.509107771292096
-7.371590916105216,0.39220035423675537,0.2131254642839509,-0.02338097080032151,0.05128080447597668,Slope,5.017816562764522
-8.711703408647738,1.016101479130412,-0.03174732684974048,-0.04756647559115996,0.028314374763591506,over slope,3.53962993417029
15.302249672966477,-9.967455323042842,0.013798767026354103,-0.08941939959970327,-0.12716776361756868,Typhoon,29.946111257480073
-8.686234617651863,1.0044732320701053,-0.03150163314840612,-0.048380174399041145,0.027639127030578338,slope typhoon,3.567626854989173
-5.22331139719533,-0.5791191327069485,-0.011039111686193329,-0.10437040892428101,-0.025674272029671905,Bualoi,7.375398363651107
-5.22331139719533,-0.5791191327069485,-0.011039111686193329,-0.10437040892428101,-0.025674272029671905,typhoon bualoi,7.375398363651107
120.26573354465148,-57.97524982793321,0.009612343609059111,-0.11108020229185255,-0.08387279651640578,hit,145.36741100015612
-6.814371736355544,0.14877098931184518,-0.01814849666917396,-0.08716873954013048,-0.007668719470031837,bualoi hit,5.625762476113867
18.37271850774585,-11.371256203587619,-0.01130939127446268,-0.09441827329160989,-0.09807680228561834,northern,33.3222822598745
-6.861187927171516,0.170185403501526,-0.01840080202551245,-0.08652046914657514,-0.007021616836288387,hit northern,5.574281838254275
24.67978050660929,-14.25748209187535,-0.039239919073302945,-0.11407605894447642,-0.1139067798885357,Vietnam,40.258357580756886
-6.938675396855053,0.20562861156458645,-0.0188251826114905,-0.08542373231321158,-0.005931789173229528,northern vietnam,5.4890743590070965
142.7335917212506,-68.24712075264623,-0.027562329499986393,0.025160511187156814,-0.10433717948923713,with,170.07205319955153
-6.981374158198907,0.22515887299376303,-0.019062735854876868,-0.08480631246992004,-0.005320968496116879,vietnam with,5.442121734140392
69.2838521987848,-34.6593547744199,0.023544015721980227,-0.14425180245835204,-0.09710251485725685,deadly,89.3068678963953
-6.997474807701437,0.23252317670449774,-0.019153008288740375,-0.08457102206453898,-0.00508870367407719,with deadly,5.424417091774604
5.772529355545638,-5.620014571538361,0.204941472365975,-0.09037100132106382,-0.1582985744780442,force,19.471545095385082
-7.007533360830219,0.23712385395874724,-0.019209599876215084,-0.08442333144436427,-0.004943055758114261,deadly force,5.413356486442312
17.852544635309904,-11.13504263558181,0.043898588047340856,-0.13321734527639778,-0.1013516352883019,leaving,32.750960012855344
-6.916164768757181,0.19533221562430336,-0.018701013044294855,-0.08574545439625865,-0.006250844379891027,force leaving,5.5138276596785465
110.70928186507119,-53.60631732916754,0.04217326561388944,-0.1069264539783919,-0.13607253051659435,least,134.8596144014231
5.377735205781816,-5.429318242700187,0.056055410849156204,-0.12687063322793038,-0.09629010984837746,leaving leas+t,19.033234987965262
51.380501204687995,-26.47151172102151,0.039627144023536634,-0.13753110807217173,-0.14261916319323642,three,69.62004143553071
-6.561781012480268,0.033227409565623756,-0.016837627740655496,-0.09049260250528104,-0.011021131081317075,leas+t three,5.903521824142356
